Ticker,Company Name,Country,Sector,Industry,10 Day Average Volume,Price,Current Shares,Dividend Yield,Recommendation Key,"Recommendation Mean (1=Strong Buy, 5=Strong Sell)",Target Mean Price,Target High Price,Target Low Price,Target Median Price,PEG Ratio,Beta,Trailing P/E,Forward P/E,Trailing EPS,Forward EPS,52 Week Change,"52 Week Relative Price (1=52 week high, 0=52 week low)",Log Market Cap,Overall Risk (1-10),Percent of Shares Held by Institutions,Percent of Shares Held by Insiders,Company Description
KEMIRA.HE,Kemira Oyj,Finland,Basic Materials,Chemicals,77754.0,14.4 EUR,0,4.19 %,hold,2.7,16.4 EUR,20 EUR,14.5 EUR,15.8 EUR,0.89,0.906906,7.362245,11.827868,1.96,1.22,+23 %,0.47867950481430543,9.345714124782322,4.0,37.767,29.645001999999998,"Kemira Oyj operates as a chemicals company in Finland, rest of Europe, the Middle East, Africa, the Americas, and the Asia Pacific. It operates in two segments, Pulp & Paper and Industry & Water. The Pulp & Paper segment develops and commercializes pulp and paper, as well as a range of products for paper wet-end, including packaging and board, and tissue products. The Industry & Water segment offers coagulants, polymers, and other water treatment chemicals. The company was founded in 1920 and is headquartered in Helsinki, Finland."
KER.PA,Kering SA,France,Consumer Cyclical,Luxury Goods,139949.0,470 EUR,2,2.99 %,buy,2.4,611 EUR,730 EUR,511 EUR,600 EUR,,1.155405,16.871408,,27.84,,-11.4 %,0.239420619142289,10.777463573138974,7.0,26.922,42.285000000000004,"Kering SA offers ready-to-wear products apparel and accessories for men and women in France, the Asia-Pacific, Western Europe, North America, Japan, and internationally. It also offers leather goods and shoes; watches and jewelry; eyewear products; and fragrances and cosmetics. The company provides Gucci, Saint Laurent, Bottega Veneta, Balenciaga, Alexander McQueen, Brioni, Boucheron, Pomellato, DoDo, Qeelin, and Kering Eyewear brands. The company was formerly known as PPR SA and changed its name to Kering SA in June 2013. Kering SA was founded in 1963 and is based in Paris, France."
KESKOB.HE,Kesko Oyj,Finland,Consumer Defensive,Grocery Stores,489828.0,18 EUR,0,5.98 %,buy,2.2,21.1 EUR,25 EUR,19 EUR,20 EUR,2.03,0.499624,12.79078,13.662878,1.41,1.32,-15 %,0.26217891939769716,9.856897412746445,7.0,39.931,2.0280001999999997,"Kesko Oyj engages in chain operations in Finland, Sweden, Norway, Estonia, Latvia, Lithuania and Poland. It operates through three divisions: Grocery Trade, Building and Technical Trade, and Car Trade. The Grocery Trade segment comprises wholesale and B2B trade of groceries, and retail of home and specialty goods under the K-retailer brand; and operates store retail chains under the K-Citymarket, K-Supermarket, K-Market, and Neste K grocery brand. The Building and Technical Trade segment operates wholesale, retail, and B2B trade of building and home improvement, and HEPAC and electrical products and services, as well as trades in leisure goods under the K-Rauta, K-Bygg, Byggmakker, and Onninen brands. The Car Trade segment engages in the import, market, and retail Volkswagen, Audi, SEAT, CUPRA, Bentley, and Porsche passenger cars, as well as Volkswagen and MAN commercial vehicles; purchase of used cars business; operates leasing business for private and corporate customers; and services, which includes repair and maintenance, and sale of spare parts and accessories, as well as charging network for electric vehicles under the K-Charge name. Kesko Oyj was founded in 1940 and is based in Helsinki, Finland."
KNEBV.HE,KONE Oyj,Finland,Industrials,Specialty Industrial Machinery,605008.0,41 EUR,0,4.26 %,hold,2.9,50.5 EUR,75 EUR,33 EUR,50 EUR,1.5,0.645645,23.16949,19.716347,1.77,2.08,+2.39 %,0.25812274368231036,10.326579317490445,8.0,30.568,28.310000000000002,"KONE Oyj, together with its subsidiaries, engages in the elevator and escalator business worldwide. The company offers elevators, escalators, and automatic building doors. It also provides maintenance services; and modernization solutions. In addition, the company offers KONE Office Flow, a connected solution that allows for personalized user experiences and touch-free access; health and well-being solutions for elevators, escalators, and doors; KONE Access, an access control system, which is integrated with elevator system and building doors; KONE Destination, a destination control system that reduce waiting and travel times; KONE infotainment, a communication channel for building tenants and visitors; and monitoring solutions that enable real-time inspection of elevators and escalators. Further, it provides people flow planning and consulting services; solutions for special buildings and large projects; and energy solutions for greener buildings; The company was founded in 1908 and is based in Espoo, Finland."
KOJAMO.HE,Kojamo Oyj,Finland,Real Estate,Real Estate Services,437203.0,8.91 EUR,0,4.32 %,hold,2.9,9.3 EUR,11 EUR,8 EUR,8.8 EUR,7.5,0.564939,,13.921875,-1.8,0.64,-47.7 %,0.1259029927760578,9.348357632658933,1.0,44.275,42.005002000000005,"Kojamo Oyj, a private residential real estate company, provides rental apartments and housing services in Finland. It rents and manages apartments under the Lumo brand name. The company was formerly known as VVO Group plc and changed its name to Kojamo Oyj in March 2017. Kojamo Oyj was incorporated in 1969 and is headquartered in Helsinki, Finland."
KPN.AS,Koninklijke KPN N.V.,Netherlands,Communication Services,Telecom Services,7245037.0,3.23 EUR,0,4.55 %,buy,2.4,3.7 EUR,4.4 EUR,3.1 EUR,3.6 EUR,2.0,0.227102,17.005262,15.385715,0.19,0.21,+3.49 %,0.8142292490118577,10.105263937648012,1.0,58.561003,20.544999999999998,"Koninklijke KPN N.V. provides telecommunications and information technology (IT) services in the Netherlands. It operates through Consumer; Business; Wholesale; and Network, Operations & IT segments. The company offers fixed and mobile telephony, fixed and mobile broadband internet, and television services to retail and business consumers; infrastructure and network related IT solutions to business customers; and wholesale network services to third parties. It also provides IT services, includes connectivity, cloud, security, workspace, and cybersecurity services; interconnect traffic, visitor roaming, and digital products; and NL-ix, an interconnect exchange, as well as sells handsets and peripheral equipment, and software licenses. The company was founded in 1881 and is headquartered in Rotterdam, the Netherlands."
LAMDA.AT,Lamda Development S.A.,Greece,Real Estate,Real Estate—Development,93791.0,6.39 EUR,0,0 %,strong_buy,1.5,10.8 EUR,14 EUR,7.5 EUR,11 EUR,,0.768768,,11.618181,-0.26,0.55,+9.52 %,0.4950980392156862,9.046932743869828,9.0,12.121,53.26,"LAMDA Development S.A., together with its subsidiaries, engages in the investment, development, and project management in commercial real estate market in Greece, Serbia, Romania, and Montenegro. Its development portfolio includes three shopping and leisure centers, including the Mall Athens and Golden Hall in Athens, as well as Mediterranean Cosmos in Thessaloniki; office complex in Greece and Romania; and Flisvos Marina in Faliro, as well as the metropolitan redevelopment of Hellinikon Airport area. The company was founded in 1977 and is based in Marousi, Greece."
LDO.MI,Leonardo S.p.a.,Italy,Industrials,Aerospace & Defense,1942082.0,13.7 EUR,0,1.01 %,buy,1.9,13.6 EUR,16.8 EUR,10.6 EUR,13.8 EUR,0.59,1.268768,9.16,9.475862,1.5,1.45,+80.9 %,0.9694732358370013,9.897886399593935,1.0,19.689,30.203999999999997,"Leonardo S.p.a., an industrial and technological company, engages in the helicopters, defense electronics and security, aircraft, aerostructures, and space sectors in Italy, the United Kingdom, rest of Europe, the United States, and internationally. The company offers a range of helicopters for battlefield, combat, maritime, training, VIP/executive transport, medical and rescue, security, energy, and utility services, as well as provides support and training services. It also provides trainers, fighters, multi-mission transport, and multi-mission surveillance aircraft; command and controls, radars and sensors, optronics, communication systems, electronic warfare, avionics, air traffic management, and defense systems; and cyber security and resilience, critical communications, digitalization, and monitoring. In addition, the company offers geoinformation, satellite communications, ground systems, navigation, and satellite operations; interplanetary probes and orbiting modules; and robotics and drilling, electro-optics, laser transmitters, atomic clocks, photovoltaic panels, power distributors and amplifiers, attitude sensors, and orbital micropropulsion. Further, it engages in the production and assembly of major structural composite and metallic components for commercial and military aircraft, helicopters, and unmanned aircraft, as well as provides automation of airport baggage handling, mail sorting centers, and courier logistics hubs. The company was formerly known as Leonardo  Finmeccanica S.p.a. and changed its name to Leonardo S.p.a. in January 2017. Leonardo S.p.a. was founded in 1948 and is headquartered in Rome, Italy."
LHA.DE,Deutsche Lufthansa AG,Germany,Industrials,Airlines,3705559.0,8.07 EUR,24,0 %,buy,2.3,11.7 EUR,15.5 EUR,4.9 EUR,13 EUR,0.21,1.503378,6.456,5.3092103,1.25,1.52,+28.6 %,0.45608167576130965,9.984419502042082,3.0,19.442,15.071000000000002,"Deutsche Lufthansa AG operates as an aviation company in Germany and internationally. The company's Network Airlines segment offers passenger services. Its Eurowings segment provides passenger services through a route network of more than 100 destinations in over 50 countries. The company's Logistics Business segment offers airfreight container management services; and e-commerce solutions  for approximately 300 destinations in 100 countries. Its Maintenance, Repair and Overhaul Services (MRO) segment provides maintenance, repair, and overhaul services for civil commercial aircraft serving original equipment manufacturers and aircraft leasing companies, operators of VIP jets, and airlines. The company's Catering Business segment engages in-flight services, and home delivery market and retail, as well as other areas, such as retail and food producers. As of December 31, 2022, it had a fleet of 710 aircraft. The company was founded in 1926 and is headquartered in Cologne, Germany."
LIN.DE,Linde plc,,,,21115.0,362 EUR,3,0 %,none,,None EUR,None EUR,None EUR,None EUR,,,44.79554,,,,nan %,0.9792802617230101,11.250215491523042,,,,
LNZ.VI,Lenzing Aktiengesellschaft,Austria,Basic Materials,Chemicals,29623.0,40.6 EUR,0,0 %,hold,2.8,69.8 EUR,130 EUR,39 EUR,63.8 EUR,1.45,1.149774,,25.727848,-8.47,1.58,-46.5 %,0.007643312101910757,9.19585259336106,9.0,7.482999599999999,40.714002,"Lenzing Aktiengesellschaft, together with its subsidiaries, produces and markets wood-based cellulosic fibers for the textile and nonwoven sectors in Austria, rest of Europe, Asia, the Americas, and internationally. The company operates through Division Fiber, Division Pulp, and Others segments. It offers lyocell fibers for applications in textiles products, such as denim, sports and outdoor wear, and lingerie and underwear; hygiene articles, which include baby wipes, facial sheet masks, and surface cleaning; and protective wear, engineered products, and packaging products under the LENZING, TENCEL, VEOCEL, and LENZING ECOVERO brand names. The company also provides biorefinery products comprising acetic acid biobased, furfural biobased, magnesium lignosulphonate biobased, soda ash, sodium sulphate, and xylose. It also engages in the training and personnel development activities. The company was formerly known as Chemiefaser Lenzing AG and changed its name to Lenzing Aktiengesellschaft in 1984. Lenzing Aktiengesellschaft was founded in 1892 and is headquartered in Lenzing, Austria."
LOG.MC,"Compañía de Distribución Integral Logista Holdings, S.A.",Spain,Industrials,Integrated Freight & Logistics,78570.0,25.2 EUR,0,5.8 %,buy,1.7,25.3 EUR,29.1 EUR,20.7 EUR,25.8 EUR,6.15,0.703828,13.28421,12.312195,1.9,2.05,+24.9 %,0.9494680851063826,9.522106908475877,5.0,22.733999999999998,55.28999999999999,"Compañía de Distribución Integral Logista Holdings, S.A., through its subsidiaries, operates as a distributor and logistics operator in Spain, France, Italy, and Portugal. It distributes a range of products and services, including tobacco products; convenience products; pharmaceutical products; electronically recharged products; books; fiscal stamps, postage stamps, and other official documents; and periodicals, collectibles, and magazines. The company also provides parcel and express courier, temperature-controlled capillary transport, and long distance and full load transportation services. It serves clients in various sectors comprising tobacco, publications, books, e-transactions, transport, pharmaceutical, wholesale distribution, and public sectors. The company was incorporated in 1964 and is headquartered in Leganés, Spain. Compañía de Distribución Integral Logista Holdings, S.A. operates as a subsidiary of Imperial Tobacco Limited."
LR.PA,Legrand SA,France,Industrials,Electrical Equipment & Parts,273697.0,90.8 EUR,0,2.09 %,hold,2.6,93.3 EUR,115 EUR,60 EUR,95 EUR,3.85,0.921546,22.029127,19.107368,4.12,4.75,+21.2 %,0.914523974982627,10.383482499676711,2.0,53.65299999999999,5.367,"Legrand SA, together with its subsidiaries, provides electrical and digital building infrastructures worldwide. The company offers MCBs, RCDs, and din rail equipment, including residual current circuit breakers, RCBOs, add-on modules and accessories, surge protective devices, other control and signaling devices, and time and light-sensitive switches, as well as dimmers, relays, transformers, power supplies, and accessories; ACBs, MCCBs, head equipment, and busbar systems; enclosures and accessories; equipment and accessories; home network, home automation, and hotel equipment; wiring accessories; weatherproof wiring accessories and other installation equipment; lighting management, emergency lighting, access control, and safety equipment; UPS and LCS products, cable management systems, equipment, and accessories; and mosaic wiring accessories. Its products are used in hotels, offices, data centers, shopping centers, health care, industries, residential buildings. The company was founded in 1865 and is headquartered in Limoges, France."
MAP.MC,"Mapfre, S.A.",Spain,Financial Services,Insurance—Diversified,1897438.0,1.97 EUR,0,8.73 %,hold,2.7,1.99 EUR,2.6 EUR,1.6 EUR,1.98 EUR,2.37,0.746621,9.376191,8.560869,0.21,0.23,+18.5 %,0.833013435700576,9.780409721326146,7.0,6.3200004000000005,69.8,"Mapfre, S.A. operates in the insurance, property, financial, and services sectors worldwide. It offers life, health, accident, savings and investment, retirement, burial, and travel and leisure insurance; and homeowner's, automobile, third-party liability, and other insurance. The company also provides vehicle, third-party liability and asset, agriculture and livestock, commercial establishment, and other insurance products. In addition, it offers solutions for large risks for aviation, energy, industry, construction, and other companies; and reinsurance services. In addition, it engages in the real estate, real estate investment management, and IT businesses; and provision of advisory and management services. The company offers its services to individuals, professionals, entrepreneurs, self-employed people, small and medium-sized enterprises, and large corporations. The company was formerly known as Corporacion Mapfre and changed its name to Mapfre, S.A. in December 2006. Mapfre, S.A. was founded in 1933 and is headquartered in Majadahonda, Spain. Mapfre, S.A. operates as a subsidiary of Cartera Mapfre, S.L."
MB.MI,Mediobanca Banca di Credito Finanziario S.p.A.,Italy,Financial Services,Banks—Regional,2082923.0,12.1 EUR,0,7 %,buy,2.5,12.8 EUR,14.7 EUR,11.3 EUR,12.7 EUR,0.65,1.203453,9.971074,8.320689,1.21,1.45,+46.6 %,0.9571275455519827,10.006161627196397,2.0,28.022000000000002,25.4,"Mediobanca Banca di Credito Finanziario S.p.A., together with its subsidiaries, provides various banking products and services in Italy and internationally. The company operates through Wealth Management, Consumer Banking, Corporate and Investment Banking, Principal Investing, and Holding Functions segments. The Wealth Management segment offers asset management and other services to private clients, and affluent and premier customers. The Consumer Banking segment provides a range of consumer credit products comprising personal loans and salary-backed finances; personal loan services for cars and motorcycles, consumer electronics, furniture, and travel; payment services that include credit cards; insurance products; and instalment payment solutions for online purchases. The Corporate and Investment Banking segment offers corporate lending and structured finance services; corporate finance advisory services; capital market services; and specialty finance services, such as factoring and credit management. The Principal Investing segment engages in the equity investment and holding activities. The Holding Functions segment engages in treasury, and asset and liability management operations. The company was founded in 1946 and is headquartered in Milan, Italy."
MBG.DE,Mercedes-Benz Group AG,Germany,Consumer Cyclical,Auto Manufacturers,2592070.0,65.8 EUR,0,7.96 %,buy,2.0,89.2 EUR,120 EUR,70 EUR,88 EUR,12.87,1.25075,4.5683556,5.111025,14.41,12.88,+15.8 %,0.5964636542239686,10.84774267978392,3.0,33.769,21.825,"Mercedes-Benz Group AG operates as an automotive company in Germany and internationally. The company develops, manufactures, and sells premium and luxury cars and vans under the Mercedes-AMG, Mercedes-Benz, Mercedes-Maybach, and Mercedes-EQ brands, as well as related spare parts and accessories. It also provides financing, leasing, car subscription and rental, fleet management, insurance brokerage, and mobility services, as well as digital services for charging and payment. The company was formerly known as Daimler AG and changed its name to Mercedes-Benz Group AG in February 2022. Mercedes-Benz Group AG was founded in 1886 and is headquartered in Stuttgart, Germany."
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",France,Consumer Cyclical,Luxury Goods,376655.0,740 EUR,2,1.66 %,buy,1.9,933 EUR,1.02K EUR,730 EUR,950 EUR,1.83,1.029654,23.117777,20.504295,32.01,36.09,+11 %,0.46886092287834774,11.59763905130653,10.0,21.426001,48.389998,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne operates as a luxury goods company worldwide. The company offers champagnes, wines, and spirits under the Clos des Lambrays, Château d'Yquem, Dom Pérignon, Ruinart, Moët & Chandon, Hennessy, Veuve Clicquot, Château Galoupet, Ardbeg, Château Cheval Blanc, Glenmorangie, Krug, Mercier, Chandon, Cape Mentelle, Joseph Phelps, Newton Vineyard, Cloudy Bay, Belvedere, Terrazas de los Andes, Bodega Numanthia, Cheval des Andes, Woodinville, Ao Yun, Clos19, Volcan de mi Tierra, and Eminente brands; and fashion and leather products under the Loewe, Moynat, Louis Vuitton, Berluti, RIMOWA, Patou, Loro Piana, FENDI, Celine, Christian Dior, Emilio Pucci, Givenchy, Kenzo, and Marc Jacobs brands. It also provides perfumes and cosmetics under the Stella by Stella Mccartney, Officine Universelle Buly, Guerlain, Acqua di Parma, Parfums Christian Dior, Givenchy Parfums, Perfumes Loewe, Benefit Cosmetics, Make Up For Ever, Kenzo Parfums, Fresh, KVD Beauty, Maison Francis Kurkdjian, Cha Ling, Fenty Beauty by Rihanna, and Marc Jacobs brands; watches and jewelry under the Chaumet, Tiffany & Co., TAG Heuer, Zenith, Bulgari, Fred, Hublot, and Repossi brands; and custom-designed yachts under the Feadship and Cheval Blanc brand names, as well as designs and builds luxury yachts under the Royal Van Lent brand. In addition, the company offers daily newspapers under the Les Échos brand; Belmond, a luxury tourism service; home other activities under the Cova, Jardin d'Acclimatation, Le Parisien, Connaissance des Arts, Investir, and Radio Classique brands; and selective retailing products under the DFS, La Grande Epicerie de Paris, Le Bon Marché Rive Gauche, Sephora, and Starboard Cruise Services brands, as well as operates Jardin d'Acclimatation, a leisure and theme park. It operates 5,664 stores. LVMH Moët Hennessy - Louis Vuitton, Société Européenne was incorporated in 1923 and is headquartered in Paris, France"
MEL.MC,"Meliá Hotels International, S.A.",Spain,Consumer Cyclical,Lodging,394529.0,6.01 EUR,0,0 %,hold,2.7,6.28 EUR,9 EUR,4.1 EUR,5.9 EUR,2.05,1.808933,8.838236,20.72414,0.68,0.29,+7.05 %,0.6876103070949523,9.121683926354473,4.0,22.03,54.859,"Meliá Hotels International, S.A. owns, manages, operates, leases, and franchises hotels worldwide. It operates through Hotel Management, Hotel Business, Other Business Linked to Hotel Management, Real Estate, and Vacation Club segments. The company operates hotels under the Gran Meliá Hotels & Resorts, Paradisus by Meliá, ME by Meliá, Meliá Hotels & Resorts, INNSIDE by Meliá, Sol by Meliá, TRYP by Wyndham, and Circle by Melia brand names, as well as Meliá PRO. It also operates vacation club; develops and operates real estate properties; and engages in the casinos and tour-operator activities. The company was formerly known as Sol Meliá, S.A. and changed its name to Meliá Hotels International, S.A. in June 2011. Meliá Hotels International, S.A. was founded in 1956 and is based in Palma de Mallorca, Spain."
MELE.BR,Melexis NV,Belgium,Technology,Semiconductors,24895.0,82.5 EUR,0,4.23 %,hold,2.6,103 EUR,128 EUR,72 EUR,100 EUR,3.3,1.336711,16.37897,15.119048,5.04,5.46,+7.75 %,0.3980222496909763,9.541341548945221,3.0,21.047,50.0,"Melexis NV designs, develops, tests, and markets advanced integrated semiconductor devices primarily for the automotive industry in Europe, the Middle-East, Africa, the Asia Pacific, and North and Latin America. The company provides magnetic position, latch and switch, current, inductive position, tire monitoring, temperature, optical, pressure, and speed sensor ICs. It also offers embedded motor driver, fan and pump, LED, and pre driver ICs; and LIN transceiver, CAN transceiver, RFID Transceiver NFC Sensor tag ICs. The company was founded in 1988 and is headquartered in Ieper, Belgium. Melexis NV is a subsidiary of Xtrion N.V."
METSB.HE,Metsä Board Oyj,Finland,Consumer Cyclical,Packaging & Containers,263904.0,7.36 EUR,0,7.83 %,hold,3.0,8 EUR,9.5 EUR,6.9 EUR,7.8 EUR,1.22,0.736861,9.316456,13.886793,0.79,0.53,-10.8 %,0.40850277264325324,9.426288824815781,4.0,23.086001,52.942,"Metsä Board Oyj engages in folding boxboard, fresh fiber linerboard, and market pulp businesses. It provides barrier boards, food service boards, and white kraft liners. The company also offers lightweight paperboards for consumer goods and electronics, beauty care, cigarette, healthcare, beverage, food service, and graphical packaging applications. It serves brand owners, retailers, converters, corrugated box manufacturers, and merchants. The company was formerly known as M-real Corporation and changed its name to Metsä Board Oyj in March 2012. Metsä Board Oyj was incorporated in 1986 and is headquartered in Espoo, Finland."
METSO.HE,Metso Oyj,Finland,Industrials,Farm & Heavy Construction Machinery,946963.0,10.5 EUR,0,2.81 %,buy,2.1,12.5 EUR,16 EUR,10 EUR,12.4 EUR,0.81,1.211681,15.708954,13.322784,0.67,0.79,+25.8 %,0.791346153846154,9.939374580307915,1.0,46.974,16.357,"Metso Oyj provides technologies, end-to-end solutions, and services for aggregates, minerals processing, and metals refining industries in Europe, North and Central America, South America, the Asia Pacific, Africa, the Middle East, and India. The company operates in three segments: Aggregates, Minerals, and Metals. It offers a range of equipment, parts, and services for quarries, aggregates contractors, and construction companies; and process solutions, equipment, and aftermarket services for mining operations. The company also provides solutions for processing virtually various types of ores and concentrates to refined metals. The company was formerly known as Metso Outotec Oyj. Metso Oyj was incorporated in 1990 and is headquartered in Helsinki, Finland."
ML.PA,Compagnie Générale des Établissements Michelin Société en commandite par actions,,,,1402451.0,29.5 EUR,0,0 %,buy,2.4,32.9 EUR,40 EUR,24 EUR,34.5 EUR,,,2.8828125,9.0,,,nan %,0.8665899942495687,10.323389811374984,,,,
MMK.VI,Mayr-Melnhof Karton AG,Austria,Consumer Cyclical,Packaging & Containers,3330.0,130 EUR,0,3.22 %,buy,2.2,169 EUR,180 EUR,156 EUR,170 EUR,0.99,0.496621,12.949354,9.782445,10.07,13.33,-9.94 %,0.15841584158415853,9.416307587059883,10.0,15.642,58.5,"Mayr-Melnhof Karton AG manufactures and sells cartonboard and folding cartons in Germany, Austria, and internationally. It operates through two segments, MM Board & Paper and MM Packaging. The MM Board & Paper segment manufactures and markets various grades of cartonboard products, such as coated cartonboard produced from recycling fibers; and virgin fiber based cartonboard, as well as offers kraft papers and uncoated fine papers. Its cartonboard is used as a raw material in the production of folding carton packaging; and for food packaging, as well as packaging for household and hygiene products. This segment primarily serves printing businesses in the fragmented folding carton industry. The MM Packaging segment processes cartonboard into folding cartons primarily for food industry, as well as for other consumer goods industries. This segment also provides leaflets and labels. Mayr-Melnhof Karton AG was founded in 1950 and is based in Vienna, Austria."
MOH.AT,Motor Oil (Hellas) Corinth Refineries S.A.,Greece,Energy,Oil & Gas Refining & Marketing,154689.0,23.4 EUR,0,6.88 %,buy,2.5,27.3 EUR,31.3 EUR,23.2 EUR,27 EUR,0.19,0.943693,4.5564203,6.2788205,5.14,3.73,+29.5 %,0.7731568998109642,9.405436730477188,8.0,14.892,46.608,"Motor Oil (Hellas) Corinth Refineries S.A. engages in oil refining and oil products trading in Greece and internationally. It operates through four segments: Refining Activity, Fuels' Marketing Activity, Power & Gas, and Other. The company produces and sells liquid fuels, lubricants, and asphalt for transportation, industrial, and household use. It also markets and distributes a range of oil products, including gasoline, fuel oil, diesel, and lubricants through its retail network; and operates gas stations. In addition, the company engages in the collection and trading of used lubricants; research, exploration, and trading of crude oil; and marketing and distribution of liquefied petroleum gas; and operates aircraft fuel supply system and the storage facilities at the Athens International Airport at Spata of Attica. Further, it is involved in the purchase, sale, exploitation, and development of real estate properties; and provision of facilities management, waste management, and financial services. Motor Oil (Hellas) Corinth Refineries S.A. was founded in 1970 and is headquartered in Marousi, Greece."
MONC.MI,Moncler S.p.A.,Italy,Consumer Cyclical,Apparel Manufacturing,561062.0,58.5 EUR,0,1.92 %,buy,2.0,72.2 EUR,80 EUR,52 EUR,74.8 EUR,2.21,1.101726,29.25,22.07547,2.0,2.65,+29.7 %,0.6327235070762858,10.229039878742427,3.0,54.82900000000001,23.721,"Moncler S.p.A., together with its subsidiaries, designs, produces, and distributes clothing and related accessories for men, women, and children under the Moncler and Stone Island brand names. Its product portfolio includes footwear products; leather goods, such as bags, backpacks, and accessories; and sunglasses and eyeglasses under the Moncler Lunettes brand. The company also offers perfume for men and women. It operates directly operated stores and wholesale shop-in-shops. The company also sells its products through moncler.com, an online store. It serves in Italy, other European countries, Japan, the rest of Asia, and the Americas. Moncler S.p.A. was founded in 1952 and is headquartered in Milan, Italy."
MRK.DE,Merck KGaA,Germany,Healthcare,Drug Manufacturers—Specialty & Generic,299258.0,165 EUR,5,1.31 %,buy,1.9,195 EUR,208 EUR,180 EUR,195 EUR,7.45,0.582207,23.222847,16.481482,7.09,9.99,-3.99 %,0.33304195804195813,10.854829269446,7.0,57.958,0.0,"Merck KGaA operates as a science and technology company in Germany. The company's Life Science segment offers a range of products, including reagents, consumable, devices, instruments, software, and services for scientific discovery, as well as provides lab water instruments, consumables and services, microbiology and biomonitoring, products, test assays, analytical reagents, and flow cytometry kits and instruments for pharma and biotech, industrial and testing, academics and government, and diagnostic sectors. Its Healthcare segment designs and develops medicines and intelligent devices for treatment of various therapeutics, such as oncology, neurology and immunology, endocrinology, and general medicines. The company's Electronic segment provides semiconductor solutions, such as semiconductor materials, delivery systems and services, and intermolecular services for semiconductor and polymer removal chemistries applications; and display solutions comprising liquid crystals, OLED and quantum materials, reactive mesogens, photoresist materials, smart antenna, and dynamic liquid crystal glazing products, as well as offers liviFlex, a flexible platform, which offers a range of display materials. This segment also provides surface solution, such as cosmetics, effect pigments, and functional solutions; architecture solutions, including switchable windows; and automotive solutions. In addition, it has strategic alliances with Pfizer Inc. and GlaxoSmihKline plc to develop and commercialize active ingredients in immune-oncology; in-licensing agreement with Debiopharm International SA for developing drug candidates for the treatment of head and neck cancer; and out-licensing agreement with MoonLake Immunotherapeutics AG for developing a drug candidate for the treatment of inflammatory diseases. The company was founded in 1668 and is headquartered in Darmstadt, Germany. Merck KGaA operates as a subsidiary of E. Merck KG."
MRL.MC,"MERLIN Properties SOCIMI, S.A.",Spain,Real Estate,REIT—Diversified,389920.0,8.12 EUR,40,17.7 %,buy,2.0,10.9 EUR,13.3 EUR,7.9 EUR,10.8 EUR,0.93,1.331456,,14.491071,-0.59,0.56,-12.1 %,0.3968253968253968,9.583863092233216,4.0,35.292,33.058,"MERLIN Properties SOCIMI, S.A. (MC:MRL) is the largest real estate company trading on the Spanish Stock Exchange. Specialized in the acquisition and management of commercial property in the Iberian region. MERLIN Properties mainly invests in offices, shopping centers and logistics facilities, within the Core and Core Plus segments, forming part of the benchmark IBEX-35, Euro STOXX 600, FTSE EPRA/NAREIT Global Real Estate, GPR Global Index, GPR-250 Index, MSCI Small Caps indices and DJSI."
MT.AS,ArcelorMittal S.A.,Luxembourg,Basic Materials,Steel,1735370.0,24.2 EUR,0,1.66 %,buy,2.2,32.4 EUR,40 EUR,23.5 EUR,33.3 EUR,-0.34,1.932057,5.0638075,5.308114,4.78,4.56,+5.76 %,0.4322986954565901,10.32194071692369,3.0,22.358,38.831002,"ArcelorMittal S.A., together with its subsidiaries, operates as integrated steel and mining companies in the Americas, Europe, Asia, and Africa. It offers semi-finished flat products, including slabs; finished flat products comprising plates, hot- and cold-rolled coils and sheets, hot-dipped and electro-galvanized coils and sheets, tinplate, and color coated coils and sheets; semi-finished long products, such as blooms and billets; finished long products consisting of bars, wire-rods, structural sections, rails, sheet piles, and wire-products; and seamless and welded pipes and tubes. The company also provides mining products, such as iron ore lumps, fines, concentrates, pellets, and sinter feeds; and coking and pulverized coal injections coal. It sells its products to various customers in the automotive, appliance, engineering, construction, energy, and machinery industries through a centralized marketing organization, as well as distributors. The company has iron ore mining activities in Brazil, Bosnia, Canada, Kazakhstan, Liberia, Mexico, South Africa, and Ukraine; and coal mining activities in Kazakhstan. ArcelorMittal S.A. was founded in 1976 and is headquartered in Luxembourg City, Luxembourg."
MTX.DE,MTU Aero Engines AG,Germany,Industrials,Aerospace & Defense,125262.0,208 EUR,0,1.52 %,buy,2.3,242 EUR,280 EUR,211 EUR,240 EUR,1.3,1.489864,24.401407,17.139324,8.52,12.13,+25.7 %,0.6120959332638166,10.047798047503326,4.0,64.95300499999999,0.0,"MTU Aero Engines AG, together with its subsidiaries, develops, manufactures, markets, and maintains commercial and military aircraft engines, and aero derivative industrial gas turbines in Germany, other European countries, North America, Asia, and internationally. It operates through two segments, Commercial and Military Engine Business; and Commercial Maintenance Business. The company offers commercial aircraft engines for wide body jets, narrow body and regional jets, business jets, and turboprops; military aircraft engines for fighter aircraft, helicopters, and transport aircraft; and industrial gas turbines. It also maintains, repairs, and overhauls commercial and military engines; and manufactures and markets various brush seals. The company was formerly known as MTU Aero Engines Holding AG and changed its name to MTU Aero Engines AG in May 2013. MTU Aero Engines AG was founded in 1913 and is headquartered in Munich, Germany."
